ID,Nom,Email,Tel,Type,Web_site,FB,FB_nb_aderent,Twitter,Twitter_nb_aderent,Insta,Insta_nb_aderent,Youtube,Youtube_nb_aderent,Tiktok,Tiktok_nb_aderent,nb_adherent,Date_contact,Adresse_postal,Departement,Region,Pays,Accepte_com,Statut,Commentaire
709fca9e,Influenceur Secours,tcaron@example.net,0372230124,Influenceur,https://www.renard.fr/,,,https://www.normand.fr/,12594.0,https://www.rey.fr/,28064.0,http://www.daniel.com/,34159.0,https://besnard.com/,23835.0,,2024-06-26,"41, chemin Lambert Toulouse",31,Occitanie,France,Non,Prospect,
b243a4d3,Asso jdr Loin,eric02@example.net,,Asso jdr,http://www.maillet.fr/,,,https://foucher.com/,1608.0,,,,,,,204.0,,"26, chemin Marthe Laurent Sens",89,Bourgogne-Franche-Comté,France,Oui,Prospect,Perte spectacle poste an sorte douceur.
76afff9e,Influenceur Quand,marthe31@example.org,+33 3 88 62 21 39,Influenceur,https://becker.com/,,,https://www.descamps.net/,17766.0,http://www.berthelot.com/,15755.0,https://carre.com/,3352.0,http://www.leclercq.fr/,40906.0,,2025-04-18,"33, rue Maryse Dufour Marseille",13,Provence-Alpes-Côte d'Azur,France,Oui,Contacté,
71a48ed2,Médiathèque Doucement,guilletmichel@example.org,,Médiathèque,https://www.launay.com/,,,,,,,,,,,20.0,,"30, rue Camus Mayenne",53,Pays de la Loire,France,Oui,Intéressé,
f4002fac,Bar à jeux Désert,alexandrelemonnier@example.net,,Bar à jeux,https://www.hamel.fr/,http://www.renard.net/,252.0,http://fernandez.com/,845.0,,,,,,,,2024-03-18,"34, chemin de Vasseur Villefranche-de-Rouergue",12,Occitanie,France,Oui,Intéressé,
ec3574a0,Artisan Ni,peltierjoseph@example.net,0176578757,Artisan,http://cohen.fr/,https://jean.org/,2115.0,https://mary.com/,2117.0,http://www.leblanc.com/,1362.0,,,,,,,"7, rue de Gilles Chinon",37,Centre-Val de Loire,France,Oui,Intéressé,
baf7a58f,Médiathèque Tirer,suzanneberger@example.com,01 73 91 43 21,Médiathèque,https://www.dumont.com/,https://auger.net/,2390.0,,,,,,,,,295.0,2025-09-28,rue de Blanc Meaux,77,Île-de-France,France,Non,Intéressé,
7af15b3c,MJC Angoisse,wdelaunay@example.org,05 67 36 45 93,MJC,https://mendes.fr/,http://leblanc.fr/,2547.0,,,http://barbier.fr/,1237.0,,,,,166.0,,"79, rue Mendès Belfort",90,Bourgogne-Franche-Comté,France,Non,Intéressé,Intérêt plonger route voilà.
2156c556,Médiathèque Revoir,robertisaac@example.org,04 73 63 72 40,Médiathèque,https://dos.fr/,https://www.muller.org/,2414.0,,,,,,,,,350.0,,"16, boulevard Sauvage Chambéry",73,Auvergne-Rhône-Alpes,France,Oui,Intéressé,Impression chacun faute bois drame poche étude intérêt.
f9e529fc,Ludothèque Obliger,lecoqtristan@example.net,+33 (0)3 86 03 88 19,Ludothèque,http://jacquet.com/,http://masse.fr/,943.0,,,,,,,,,488.0,2024-10-10,rue Agathe Joubert Arles,13,Provence-Alpes-Côte d'Azur,France,Non,Contacté,
523284f6,Artisan Tourner,le-rouxmichelle@example.org,0253884918,Artisan,,http://www.gauthier.org/,3407.0,https://bonnet.com/,2648.0,http://www.payet.net/,3303.0,,,,,,,"38, chemin Eugène Didier Marmande",47,Nouvelle-Aquitaine,France,Non,Prospect,
5cbfe0c2,Influenceur Classe,marinevincent@example.net,,Influenceur,,,,https://www.clement.com/,7748.0,http://perrier.org/,14458.0,https://hubert.com/,31273.0,http://rodrigues.com/,78968.0,,,"98, rue de Valette Moulins",03,Auvergne-Rhône-Alpes,France,Oui,Intéressé,Tendre certes petit sec prêter.
93adcbfa,Influenceur Tomber,theophile59@example.net,+33 (0)2 97 73 73 85,Influenceur,http://blondel.com/,,,http://www.bonneau.net/,12552.0,https://chauveau.net/,14865.0,https://samson.com/,10724.0,https://www.bernier.org/,74369.0,,,"7, avenue Clément Vernon",27,Normandie,France,Non,Intéressé,
3f9920f2,Ludothèque Arrivée,christophe11@example.org,+33 3 22 36 62 26,Ludothèque,https://couturier.fr/,https://chauveau.fr/,101.0,,,,,,,,,47.0,2024-02-11,"26, boulevard Caron Perpignan",66,Occitanie,France,Oui,Prospect,
1a683953,Artisan Mien,elisabethbouvet@example.org,+33 2 54 65 07 05,Artisan,http://cohen.com/,http://www.simon.com/,4453.0,https://www.roy.com/,2986.0,http://www.deschamps.fr/,2789.0,,,,,,,rue Roger Marion Corte,2B,Corse,France,Oui,Intéressé,Parti abri ainsi figure plus.
48ce3252,Bar à jeux Bon,claudinelagarde@example.org,,Bar à jeux,https://leclercq.org/,http://chretien.fr/,2922.0,http://devaux.fr/,2615.0,https://www.roche.fr/,5846.0,,,,,,2025-02-18,"26, avenue de Berthelot Limoges",87,Nouvelle-Aquitaine,France,Oui,Intéressé,Appartement coin étroit billet.
6c391171,Influenceur Retenir,kgosselin@example.com,+33 (0)3 29 67 46 29,Influenceur,http://blanchet.com/,,,http://www.breton.fr/,1884.0,https://www.gonzalez.fr/,11014.0,http://www.valentin.fr/,32846.0,https://www.deschamps.fr/,16759.0,,,"27, boulevard Maillet Pontivy",56,Bretagne,France,Non,Prospect,
41227e17,Artisan Poursuivre,juliette54@example.net,+33 1 77 87 41 98,Artisan,http://www.robin.com/,https://www.vallee.net/,2588.0,http://www.hamon.org/,709.0,http://www.rossi.com/,5296.0,,,,,,2025-09-20,"68, avenue Laurence Chartier Saint-Louis",68,Grand Est,France,Oui,Intéressé,Abattre courir courir volonté aimer officier debout.
96b81ad3,Bar à jeux Santé,bernadette60@example.org,+33 2 35 12 46 05,Bar à jeux,http://www.girard.com/,http://www.boulay.com/,3639.0,https://julien.fr/,2271.0,http://duval.org/,2312.0,,,,,,2025-09-10,"893, boulevard Fouquet Valdoie",90,Bourgogne-Franche-Comté,France,Oui,Prospect,
b7813aec,Influenceur Cinq,olivierbriand@example.org,+33 (0)6 20 70 82 85,Influenceur,,,,http://www.peltier.com/,1129.0,https://legrand.fr/,25065.0,https://pelletier.org/,31845.0,https://www.bernier.net/,67406.0,,2024-02-21,"600, avenue Antoinette Bonnin Rennes",35,Bretagne,France,Oui,Prospect,Faux anglais escalier nombreux considérer.
4882bfb4,Médiathèque Million,,+33 (0)7 70 89 79 17,Médiathèque,,https://www.meunier.fr/,2827.0,https://www.guillou.com/,1871.0,,,,,,,325.0,,"89, boulevard de Meunier Castres",81,Occitanie,France,Oui,Prospect,
59addeb7,Editeur Père,oliviermartineau@example.org,+33 3 22 33 23 29,Editeur,https://goncalves.com/,https://www.duhamel.org/,8922.0,https://www.masse.fr/,11579.0,http://www.bertrand.fr/,8606.0,http://www.mercier.net/,1978.0,,,,,"72, boulevard Anne Michaud Boulogne-Billancourt",92,Île-de-France,France,Non,Intéressé,
18ccc4c2,MJC Nuage,rguilbert@example.org,+33 4 78 54 53 79,MJC,https://www.seguin.com/,https://blin.fr/,743.0,https://guillet.com/,1486.0,,,,,,,293.0,2025-01-17,"24, chemin Christophe Lemonnier Bagnols-sur-Cèze",30,Occitanie,France,Oui,Contacté,
879d2db4,Influenceur Crier,chauvinalice@example.net,0181042487,Influenceur,https://lebon.com/,,,http://barre.com/,19129.0,https://www.becker.fr/,25928.0,https://thibault.com/,14407.0,https://www.marchand.com/,34634.0,,,"32, chemin de Diaz Villefranche-sur-Saône",69,Auvergne-Rhône-Alpes,France,Oui,Intéressé,Traverser fumer atteindre puis.
8bb0d84c,Editeur Agent,cmarques@example.com,0388774547,Editeur,http://louis.fr/,https://roger.fr/,4430.0,http://jacquet.com/,11371.0,https://www.menard.com/,2211.0,http://thomas.fr/,6839.0,,,,,"177, rue Aurélie Pons La Roche-sur-Yon",85,Pays de la Loire,France,Oui,Contacté,
a63bafb8,Ludothèque Humain,rodriguescelina@example.com,0276494837,Ludothèque,http://denis.com/,http://pinto.fr/,3962.0,,,,,,,,,81.0,,chemin Aimée Guillou Aubenas,07,Auvergne-Rhône-Alpes,France,Non,Prospect,Puissant examiner traîner savoir lèvre marier froid.
8b4d075f,Asso jdr Recueillir,yraynaud@example.net,+33 (0)2 53 34 75 04,Asso jdr,http://www.legendre.net/,,,,,http://www.carlier.fr/,220.0,,,,,420.0,2025-08-23,"74, chemin Alexandre Perpignan",66,Occitanie,France,Non,Prospect,
34c09e2a,CSCS Robe,xavierweber@example.org,0596705788,CSCS,,http://www.morel.net/,1000.0,,,http://voisin.net/,1419.0,,,,,402.0,,"21, rue Carpentier Sablé-sur-Sarthe",72,Pays de la Loire,France,Oui,Intéressé,
b658630d,Boutique spécialisée Vue,susanne31@example.net,+33 3 67 18 94 76,Boutique spécialisée,http://traore.net/,http://cordier.net/,4322.0,https://www.boyer.fr/,1510.0,,,,,,,,2025-12-04,chemin Cousin Privas,07,Auvergne-Rhône-Alpes,France,Non,Contacté,
10ddb80b,Influenceur Demeurer,moniqueallain@example.org,0367882265,Influenceur,https://costa.fr/,,,https://lacombe.org/,12337.0,https://charrier.fr/,21531.0,http://bonneau.org/,49114.0,http://bertrand.net/,15902.0,,2025-04-22,"47, rue François Michel Vichy",03,Auvergne-Rhône-Alpes,France,Oui,Contacté,Commencement si groupe repousser.
7e0e3416,Artisan Souvenir,wleblanc@example.com,0493663467,Artisan,https://herve.com/,http://www.poulain.org/,3772.0,http://gerard.net/,2099.0,,,,,,,,2024-03-17,avenue de Étienne Le Blanc,36,Centre-Val de Loire,France,Oui,Intéressé,
721bc3fd,Influenceur Forme,irossi@example.net,+33 (0)4 37 95 38 54,Influenceur,https://www.gomez.fr/,,,http://lecomte.fr/,1066.0,https://www.riou.net/,6409.0,http://bernier.fr/,42116.0,,,,,"31, rue Roger Vitry-sur-Seine",94,Île-de-France,France,Non,Contacté,
8056aa16,Artisan Consentir,maggie53@example.org,01 72 47 94 65,Artisan,https://dupuis.fr/,http://www.lacombe.fr/,4077.0,,,https://cordier.com/,5596.0,,,,,,2024-06-25,chemin Nicolas Cluses,74,Auvergne-Rhône-Alpes,France,Non,Prospect,Consulter raconter précéder révéler mille journal.
134a7aa4,Médiathèque Comme,oparent@example.net,+33 (0)4 22 85 67 90,Médiathèque,https://www.parent.fr/,https://blanc.fr/,1621.0,https://vallet.com/,1707.0,,,,,,,32.0,,"3, rue Nicolas Saint-Flour",15,Auvergne-Rhône-Alpes,France,Non,Intéressé,
7fa04fa8,Ludothèque Emporter,kbrunet@example.net,0534206767,Ludothèque,http://www.blanchet.fr/,https://gauthier.com/,3889.0,,,,,,,,,275.0,,"955, avenue Agnès Alexandre La Flèche",72,Pays de la Loire,France,Oui,Contacté,
a759a760,Editeur Ensemble,cecileallard@example.org,+33 4 50 73 91 79,Editeur,https://cordier.com/,http://becker.org/,8558.0,https://fouquet.com/,6589.0,https://morvan.fr/,7066.0,https://bigot.fr/,5053.0,,,,,"54, chemin Baudry Épinal",88,Grand Est,France,Oui,Contacté,
986b7c04,Editeur Exiger,margaudmendes@example.org,+33 (0)5 56 11 79 37,Editeur,http://www.fernandez.com/,https://colin.fr/,537.0,https://www.gilles.org/,7259.0,http://georges.fr/,2224.0,https://pineau.fr/,4701.0,,,,2025-07-22,"1, rue Courtois Ajaccio",2A,Corse,France,Non,Intéressé,
8d4a86a0,Médiathèque Vers,ufrancois@example.org,+33 (0)5 47 20 73 46,Médiathèque,https://www.collet.fr/,https://www.bruneau.fr/,3567.0,,,http://www.david.fr/,2849.0,,,,,165.0,,"33, boulevard de Reynaud Saint-Junien",87,Nouvelle-Aquitaine,France,Oui,Contacté,
1148eaf5,CSCS Ferme,tristancarlier@example.com,+33 (0)1 60 19 08 18,CSCS,http://gros.fr/,https://robin.fr/,228.0,,,http://dupre.fr/,1279.0,,,,,243.0,2025-04-16,avenue Élodie Collet Chaumont,52,Grand Est,France,Oui,Intéressé,
f9d53ea3,Influenceur Père,gillesjoseph@example.com,0180887658,Influenceur,,,,https://charrier.org/,21922.0,http://www.maurice.com/,27186.0,https://www.chauveau.fr/,37888.0,http://www.lebrun.net/,10942.0,,,"52, rue Bertrand Benard Millau",12,Occitanie,France,Oui,Intéressé,
3a9336b0,Influenceur Pourquoi,louisemasse@example.org,,Influenceur,https://delahaye.fr/,,,https://renaud.com/,12113.0,https://lefort.net/,7113.0,,,,,,,rue Joseph Muret,31,Occitanie,France,Non,Intéressé,
8619fe9c,Artisan Intention,grosnicolas@example.org,+33 (0)1 75 92 09 07,Artisan,https://www.colas.fr/,https://fernandes.com/,1086.0,,,,,,,,,,2025-12-11,"19, rue Danielle Mace Château-Gontier",53,Pays de la Loire,France,Non,Prospect,Prison tenter tracer arriver.
6f9afd7c,Influenceur Interroger,margaudperez@example.com,0491979192,Influenceur,https://blanchet.com/,,,https://besnard.org/,19939.0,https://andre.fr/,16861.0,https://dupre.fr/,36642.0,https://www.guyot.com/,37160.0,,,"10, rue Guillaume Bousquet Aix-les-Bains",73,Auvergne-Rhône-Alpes,France,Non,Prospect,
d22034bc,Bar à jeux Échapper,catherinedaniel@example.net,+33 4 84 69 91 02,Bar à jeux,,http://guillaume.com/,4125.0,,,http://www.delahaye.fr/,5292.0,,,,,,,rue Marie Ussel,19,Nouvelle-Aquitaine,France,Oui,Contacté,
fb59851f,MJC Bataille,anouk68@example.org,03 75 03 02 60,MJC,http://boulay.com/,http://lopez.org/,120.0,,,,,,,,,240.0,2025-11-11,"270, avenue Victoire Le Roux Montargis",45,Centre-Val de Loire,France,Oui,Prospect,
fc4b9806,Ludothèque Scène,sabine93@example.com,+33 2 76 07 19 22,Ludothèque,https://potier.fr/,http://louis.com/,573.0,,,,,,,,,230.0,2025-01-20,"79, avenue de Lacroix Gap",05,Provence-Alpes-Côte d'Azur,France,Non,Intéressé,
7813f826,MJC Découvrir,chantalsauvage@example.com,+33 (0)2 31 44 88 81,MJC,https://barthelemy.fr/,https://www.gillet.fr/,2683.0,,,,,,,,,372.0,,rue Pénélope Dupré Meaux,77,Île-de-France,France,Oui,Prospect,
188157ae,CSCS Peuple,allainsuzanne@example.com,,CSCS,http://www.jacquot.net/,https://www.pages.org/,894.0,,,,,,,,,189.0,2024-06-29,"4, chemin Élise Gaillard Levallois-Perret",92,Île-de-France,France,Oui,Intéressé,
59fe8893,Boutique spécialisée Table,andree11@example.org,+33 8 05 12 10 03,Boutique spécialisée,,http://petit.fr/,652.0,http://www.paul.com/,2564.0,https://www.blin.fr/,3172.0,,,,,,2025-09-04,"75, boulevard Benjamin Guibert Montbéliard",25,Bourgogne-Franche-Comté,France,Non,Contacté,Branche tapis but nouveau remarquer apprendre oncle chance.
e1773404,Boutique spécialisée Ancien,neveuluce@example.org,+33 6 95 00 73 69,Boutique spécialisée,https://www.pineau.fr/,https://www.pereira.org/,1357.0,http://www.dupont.org/,2266.0,http://germain.com/,3012.0,,,,,,,"25, rue Agnès Leroy Cholet",49,Pays de la Loire,France,Non,Prospect,Prison douze travailler cuisine.
96626bf9,CSCS Étoile,noel90@example.net,0241144847,CSCS,http://pruvost.fr/,,,,,,,,,,,486.0,,"364, rue Legendre Thonon-les-Bains",74,Auvergne-Rhône-Alpes,France,Oui,Contacté,
cbae407a,Médiathèque Rond,dupuypaulette@example.com,02 18 67 89 05,Médiathèque,http://www.nicolas.fr/,http://www.jacques.com/,2146.0,,,,,,,,,49.0,2024-09-22,"60, avenue Pauline Blanc Charleville-Mézières",08,Grand Est,France,Oui,Intéressé,
e0876111,Ludothèque Marcher,julienmarin@example.org,+33 (0)7 92 15 95 71,Ludothèque,http://www.perrier.fr/,https://mallet.com/,2689.0,https://www.legros.com/,1708.0,,,,,,,403.0,,"31, rue Élisabeth Alexandre Laon",02,Hauts-de-France,France,Non,Intéressé,
4149f446,Boutique spécialisée Visite,denis48@example.com,0562224448,Boutique spécialisée,https://coulon.net/,http://www.bonnet.fr/,2461.0,https://www.turpin.fr/,805.0,http://www.dupont.fr/,772.0,,,,,,,"20, rue Anne Rocher Cholet",49,Pays de la Loire,France,Non,Intéressé,Étonner mieux prêt justice cinquante sentir vendre.
655ef082,Asso jdr Signe,oarnaud@example.com,01 70 60 26 11,Asso jdr,https://www.le.org/,https://da.com/,2559.0,,,http://www.francois.fr/,2706.0,,,,,184.0,,"19, boulevard de Regnier Langres",52,Grand Est,France,Non,Prospect,Dire nommer sien changer ah dégager soit.
ba16e238,Ludothèque Autrement,georges64@example.com,0449315075,Ludothèque,http://lecoq.org/,http://www.boyer.fr/,2925.0,https://fleury.com/,1591.0,,,,,,,258.0,,"52, chemin André Gallet Metz",57,Grand Est,France,Non,Contacté,
70b90128,Bar à jeux Inconnu,jnormand@example.com,+33 1 60 87 54 44,Bar à jeux,http://www.blot.fr/,https://menard.com/,4805.0,http://alves.net/,1688.0,,,,,,,,2025-12-06,"56, rue Capucine Albert Montauban",82,Occitanie,France,Non,Intéressé,Réel signer habiller poste prison trou bouche.
0b76a217,Médiathèque Étrange,tristanmaillot@example.org,+33 (0)4 58 25 06 27,Médiathèque,http://de.com/,http://www.delahaye.net/,2652.0,,,,,,,,,83.0,,"259, chemin de Renaud Albertville",73,Auvergne-Rhône-Alpes,France,Oui,Intéressé,Port sous mauvais éteindre.
f88c207e,Editeur Frais,upeltier@example.com,05 31 86 01 14,Editeur,https://www.dumont.fr/,http://caron.com/,4235.0,https://laporte.org/,6515.0,https://www.costa.org/,6782.0,http://descamps.com/,1612.0,,,,2024-04-11,"8, boulevard Étienne Mauriac",15,Auvergne-Rhône-Alpes,France,Non,Contacté,
acc8389a,Médiathèque Dessus,remy12@example.com,0607863161,Médiathèque,http://foucher.fr/,http://www.pereira.com/,104.0,,,,,,,,,271.0,,"250, rue de Valette Bellegarde-sur-Valserine",01,Auvergne-Rhône-Alpes,France,Oui,Contacté,
7992d7f5,Editeur Poids,,+33 (0)6 26 81 35 58,Editeur,,http://allain.com/,2895.0,http://www.rolland.fr/,13814.0,https://gilles.com/,11539.0,http://www.bernard.fr/,7725.0,,,,2024-12-24,boulevard Alix Morin Autun,71,Bourgogne-Franche-Comté,France,Oui,Prospect,Accent falloir raconter bois éternel hésiter.
da05212a,Asso jdr Roman,benjaminnavarro@example.com,0801355282,Asso jdr,http://guillot.org/,http://andre.net/,665.0,,,,,,,,,111.0,2024-04-21,rue Benoît Faure Valdoie,90,Bourgogne-Franche-Comté,France,Oui,Prospect,
fa8e79a4,Boutique spécialisée Minute,huguesbourgeois@example.org,+33 (0)3 66 89 57 68,Boutique spécialisée,http://diaz.com/,http://www.vincent.net/,864.0,http://camus.com/,1853.0,http://mathieu.fr/,5552.0,,,,,,2024-07-27,"237, rue de Legros Nevers",58,Bourgogne-Franche-Comté,France,Oui,Intéressé,
2d86a0bd,Asso jdr Terreur,charlesramos@example.org,+33 (0)4 88 20 17 09,Asso jdr,https://louis.com/,https://raynaud.fr/,1945.0,https://barre.fr/,437.0,,,,,,,129.0,2024-11-22,"36, avenue David Valenciennes",59,Hauts-de-France,France,Oui,Intéressé,
3318a816,Ludothèque Douleur,texierchantal@example.com,+33 5 17 26 74 84,Ludothèque,https://vallee.com/,http://www.prevost.fr/,1242.0,http://blanc.fr/,130.0,,,,,,,388.0,,boulevard de Thierry Auxerre,89,Bourgogne-Franche-Comté,France,Oui,Contacté,
e0fb007e,Influenceur Craindre,bertrand75@example.com,+33 (0)5 19 08 27 19,Influenceur,https://www.diaz.fr/,,,http://joly.fr/,11457.0,http://www.remy.fr/,21546.0,https://seguin.com/,35049.0,https://www.girard.com/,59152.0,,2024-02-26,"9, rue Dufour Digne-les-Bains",04,Provence-Alpes-Côte d'Azur,France,Non,Contacté,
1013c756,Asso jdr Indiquer,emilie98@example.net,0290979912,Asso jdr,http://www.carre.fr/,,,,,http://laine.net/,309.0,,,,,296.0,,"98, avenue Benjamin Blanc Saint-Malo",35,Bretagne,France,Non,Contacté,Pièce mort tout entier.
1d22ecf8,Asso jdr Victime,augustin23@example.com,05 46 22 72 80,Asso jdr,https://www.lemonnier.com/,http://www.hernandez.com/,2519.0,,,,,,,,,73.0,2025-09-16,"80, avenue Christophe Gay Romans-sur-Isère",26,Auvergne-Rhône-Alpes,France,Oui,Prospect,
662d8484,Editeur Causer,paulettebecker@example.net,+33 (0)6 30 71 77 00,Editeur,https://www.costa.fr/,https://www.gerard.net/,5244.0,https://www.rousseau.com/,14707.0,https://godard.com/,7921.0,,,,,,,"22, chemin de Rodriguez Sartène",2A,Corse,France,Non,Intéressé,
8e66860b,CSCS Puissant,camillenoel@example.org,,CSCS,https://le.com/,,,http://mendes.fr/,1650.0,,,,,,,158.0,,"25, rue Verdier Rochefort",17,Nouvelle-Aquitaine,France,Oui,Intéressé,
176998ae,Médiathèque Durant,christiane33@example.net,0437057269,Médiathèque,http://www.blanchard.com/,https://faure.net/,3596.0,,,https://bonnet.fr/,2743.0,,,,,264.0,2025-01-15,"9, avenue Godard Châteaudun",28,Centre-Val de Loire,France,Non,Prospect,
aeef4fca,CSCS Sentier,martin65@example.com,+33 (0)3 23 89 97 21,CSCS,http://www.lenoir.org/,http://cousin.fr/,3347.0,https://chauvin.net/,1126.0,http://voisin.org/,1657.0,,,,,349.0,2024-07-24,boulevard Marc Didier Rennes,35,Bretagne,France,Oui,Contacté,
6b4f6611,CSCS Village,isabellenguyen@example.com,03 84 08 98 01,CSCS,http://hamon.fr/,,,http://www.rossi.org/,762.0,,,,,,,407.0,2024-09-14,"29, boulevard Lévy Hyères",83,Provence-Alpes-Côte d'Azur,France,Non,Prospect,
77551db5,Asso jdr Lutte,lesagediane@example.net,+33 6 36 48 65 03,Asso jdr,https://dufour.net/,https://georges.com/,3250.0,,,,,,,,,273.0,2024-07-17,"576, avenue Benard Porto-Vecchio",2A,Corse,France,Non,Intéressé,
f5cb8e97,Ludothèque Croire,rlaroche@example.org,01 60 57 84 25,Ludothèque,,https://chauvin.com/,3346.0,,,,,,,,,49.0,,chemin de Leroux Bellegarde-sur-Valserine,01,Auvergne-Rhône-Alpes,France,Oui,Prospect,
b707667f,Médiathèque Tache,charleslebreton@example.net,0594164367,Médiathèque,https://www.lacroix.com/,http://www.guillaume.com/,417.0,,,,,,,,,403.0,2024-01-09,"60, chemin Michel Philippe Bagnols-sur-Cèze",30,Occitanie,France,Oui,Intéressé,Dur peser révolution amour hier.
bfa6b594,CSCS Condition,lopescecile@example.org,+33 1 78 96 08 80,CSCS,http://www.leveque.net/,,,,,,,,,,,285.0,2024-11-06,"4, chemin de Richard Châteauroux",36,Centre-Val de Loire,France,Non,Prospect,
00751d2e,Influenceur Étonner,marcelduhamel@example.org,04 78 56 19 72,Influenceur,https://martin.fr/,,,http://pages.com/,4374.0,http://guillot.fr/,20193.0,http://meunier.com/,26066.0,https://allard.fr/,58132.0,,,"6, boulevard Luc Muller Hyères",83,Provence-Alpes-Côte d'Azur,France,Oui,Intéressé,Intéresser haine long envie politique lui.
